timestamp,app,rating_info,stars,reviewer,review_text
3:00,Pocket FM: Audio Series (Google Play),★☆☆☆☆ · by Marie Light · Negative,1,Marie Light,"""It Was Great til I reviewed it, now it's freezing and stopping every two seconds, I'm on 118 of Alphas Bride and realizing, This is why I Read A Book. Getting so Angry, now it won't even load at all, and there about to share their first kiss"""
4:31,Pocket FM: Audio Series (Google Play),★☆☆☆☆ · by Tito Jakhalu · Negative,1,Tito Jakhalu,"""more of explanation than displaying the pictures, we understand Hindi so why not directly show the videos imstead of explanation?"""
8:36,Pocket FM: Audio Series (Google Play),★☆☆☆☆ · by Sanjar “Bad boy” · Negative,1,Sanjar “Bad boy”,my daily lisning storys are not loading and not unlocking from ads
9:02,Pocket FM: Audio Series (Google Play),★★☆☆☆ · by Ene Otse · Negative,2,Ene Otse,"""it has been working very well for me over the years. I've really been enjoying it, but for over two months now, it has stopped downloading stories and not just that recently, the offline mode has stopped working too. it's really giving me a headache. I can't use the app anymore cause it has stopped working. please I will really like the management to look thoroughly into this. cause I really love pocket FM cause it's been helping me over the years. thanks."""
9:02,Pocket FM: Audio Series (Google Play),★☆☆☆☆ · by Sai Teja Nallapaneni · Negative,1,Sai Teja Nallapaneni,Good app but always getting playback license expired problem even in online Doesn't getting sound even on online
10:01,Pocket FM: Audio Series (Google Play),★☆☆☆☆ · by Hemal Sangani · Negative,1,Hemal Sangani,"""audio doesn't plat since morning, after few seconds it stops automatically."""
1:31,Pocket FM: Audio Series (Google Play),★☆☆☆☆ · by CK Thakur · Negative,1,CK Thakur,"""app is not working properly as always buffering for all stories, its taking too much time. And the team of this app is not helpful. no budy is there to resolve the issues. I have full data in my connection but only pocket fm app is slow than slower but others apps working properly like zee5, youtube, facebook, instagram and many more but pocket fm is not working"""
1:31,Pocket FM: Audio Series (Google Play),★☆☆☆☆ · by Ein Google-Nutzer · Negative,1,Ein Google-Nutzer,"Weekly Summary for 18 Aug - 24 Aug 2025 Sentiment Score 81 Average Rating 4.1 Reviews ""1,484"" 5   🟨🟨🟨🟨🟨🟨🟨⬜⬜⬜ 938 (63%) 4   🟨🟨⬜⬜⬜⬜⬜⬜⬜⬜ 176 (12%) 3   🟨⬜⬜⬜⬜⬜⬜⬜⬜⬜ 103 (7%) 2   🟨⬜⬜⬜⬜⬜⬜⬜⬜⬜ 60 (4%) 1   🟨🟨⬜⬜⬜⬜⬜⬜⬜⬜ 207 (14%) 11% of reviewers were happy Popular Words ""Stories, Good, Love, Listen, Nice"" Common Topics ""Satisfied users, Pricing, Audio, Advertising, Bugs"" Star Ratings ""5   🟨🟨🟨🟨🟨🟨🟨🟨⬜⬜ 3,177,942 (77%) ⏸️ 0%"" ""4   🟨🟨⬜⬜⬜⬜⬜⬜⬜⬜ 535,551 (13%) ⏸️ 0%"" ""3   🟨⬜⬜⬜⬜⬜⬜⬜⬜⬜ 167,128 (4%) ⏸️ 0%"" ""2   🟨⬜⬜⬜⬜⬜⬜⬜⬜⬜ 71,277 (2%) ⏸️ 0%"" See more Appbot: App review alerts & repliesAPP 3:06 AM 2 new reviews averaging 1.0 stars"
10:31,Pocket FM: Audio Series (Google Play),★☆☆☆☆ · by Vikash Das · Negative,1,Vikash Das,I have not able to listen the series because no play icon and playlist is not showing. my current mobile
10:31,Pocket FM: Audio Series (Google Play),★☆☆☆☆ · by Reidar Björk · Negative,1,Reidar Björk,"""After the update with advertising in and between episodes, the app has started to glitch, advertising sounds play in the background while episodes are playing, advertising plays without the possibility of interruption. and you have to cancel the app. advertising plays over and over again. 4, 5 times with 1-2 seconds between. The errors vary from time to time."""
11:34,Pocket FM: Audio Series (Google Play),★★☆☆☆ · by Thomas Admiral · Negative,2,Thomas Admiral,"""The stories are exciting and very entertaining – kudos to the authors! But the pricing model is too expensive: 800 coins = €49.99, which can easily add up to €400–€700 for long series. Ads only offer two episodes per day compared to four at the beginning, often too few to build suspense. Added to that are episode repetitions and inappropriate music or images (see other reviews): When listening in the car, the app skips back several episodes after a pause. Unfortunately, all the bugs and price drops only become apparent after extended use."""
12:00,Pocket FM: Audio Series (Google Play),★★☆☆☆ · by Jean Charles · Negative,2,Jean Charles,would appreciate more daily coins when you play games for coins it's not worth it and it takes way too long
4:31,Pocket FM: Audio Series (Google Play),★★☆☆☆ · by john knoth · Negative,2,john knoth,the platform can be super glitchy and frequently needs to be closed and restarted to avoid being charged more credits than you should if it's a new day. after a certain point you no longer get free episodes daily. the way to earn coins through surveys and tasks is the biggest problem and waste of time because it frequently glitches and restarts or doesn't provide credits that you earned.
7:35,Pocket FM: Audio Series (Google Play),★☆☆☆☆ · by Joshua Grady · Negative,1,Joshua Grady,Why am I being forced to watch or hear ads now? I do pay for my coins and get coins free. So why am I just now these last 2 weeks have been being forced to watch ads. The app has started to stop playing multiple times per day while I'm trying to listen to the app. It's not just a single story it's been multiple ones. Even ones that I've started over is glitching.
8:32,Pocket FM: Audio Series (Google Play),★☆☆☆☆ · by Pam Kraft · Negative,1,Pam Kraft,don't try too deleted because they still charge you but it doesn't show the app it is hidden but you still get charged and you can't stop them
11:37,Pocket FM: Audio Series (Google Play),★☆☆☆☆ · by Andrei Chejneanu · Negative,1,Andrei Chejneanu,Predatory app rip off - you are shown a certain coin price for all episodes and allow it to play automatically. For them to ramp the price up eightfold without announcing you while it is playing. I don't recommend it! Just got it and will stop using it. These devious tactics and predatory charges should be answered in kind.
2:32,Pocket FM: Audio Series (Google Play),★★☆☆☆ · by Sara Williams · Negative,2,Sara Williams,I love the stories but I wish I didn't have to pay to watch the whole thing I got really in to a stories and stopped now I can't finish it unless I pay it aggravating when I dont have the money to pay for it I wouldn't of started it if I knew I would have to pay halfway through it befor I can finsh
6:01,Pocket FM: Audio Series (Google Play),★★☆☆☆ · by Nova77 · Negative,2,Nova77,"""Has potential to be better. It's so annoying that the player will just randomly stop, sometimes several times during a single chapter, this is not due to other notifications. It will also randomly go back and start playing a chapter that was previously listened to."""
7:01,Pocket FM: Audio Series (Google Play),★★☆☆☆ · by Jessica Gill · Negative,2,Jessica Gill,I love the 2 stories I'm hooked on but the price of the coins change every time you buy something. I bought the .99 cent one then the $20 one and I was going to buy the $20 one again until I saw how many coins you get. way less then the first $20. less then half this time. I'm a single mother of 4. I will not spend anymore money on this app. either stick to your original prices and coins or find a way for us to earn coins. I hope I get to see the endings of my 2 favorite stories.
8:31,Pocket FM: Audio Series (Google Play),★★☆☆☆ · by Jai Meshram · Negative,2,Jai Meshram,"""One has to wait for a long time for the episodes, instead of that we should fix the price of each story and upload it completely and it should only be played and not downloaded so that no one can copy it"""
10:33,Pocket FM: Audio Series (Google Play),★☆☆☆☆ · by Miss Kitty · Negative,1,Miss Kitty,"""It costs too much for so little coins to keep listening. It's really irritating that the next story will start playing automatically when you run low on coins. I can't shut that feature off. If I was asked to play the next series or at least be prompted for yes or no to continue, would be better. I wish there was a way to pay 20 bucks or something to have free listening for 5 days. I would spend more time with this app. After the story I'm currently listening to ends, I'll be deleting this app."""
10:33,Pocket FM: Audio Series (Google Play),★☆☆☆☆ · by karan singh · Negative,1,karan singh,FAKE APP no reply from customer care dnt downloads waste of time
7:01,Pocket FM: Audio Series (Google Play),★☆☆☆☆ · by Familokun Adeshina · Negative,1,Familokun Adeshina,just audio no video don't make mistake oh
7:30,Pocket FM: Audio Series (Google Play),★☆☆☆☆ · by Adrienne Roghair · Negative,1,Adrienne Roghair,this App is a scam! If you use this app watch your free episodes. They will reset rather than give you the free episodes. If you complain they will close your ticket rather than give you a refund even if you are a faithful user! Please find another app. They do not value their customers or writers!
8:45,Pocket FM: Audio Series (Google Play),★★☆☆☆ · by Elizabeth Rapier · Negative,2,Elizabeth Rapier,Saw an ad for a fascinating story got super into it and had to download the app to see what happens unfortunately the story changes completely to something different after that point different narrator different plot lines then there's the coin system and the ridiculous cost of a subscription or paying for each episode. I did like that I could let it play in the background and continue to listen but not worth it
8:45,Pocket FM: Audio Series (Google Play),★★☆☆☆ · by Rajesh Velu · Negative,2,Rajesh Velu,some time app doesn't work it's shows some features may not work properly don't worry we fix it. meanwhile you can enjoy series from the continue playing section but it also not working
11:32,Pocket FM: Audio Series (Google Play),★☆☆☆☆ · by RUBY DAVID · Negative,1,RUBY DAVID,"""kabi kabi to ye app ki story open hi nai hoti pure pure din ye app bhut slow hai ye problem inhe jaldi se jaldi solve karni chahiye , story jo sun rahe hote hai ispe se bhut sari to gayab hi ho gayi hai jo mje ajtak nai mili to ye problem solve karni chahiye first ki story hi open nai hoti hai"""
3:01,Pocket FM: Audio Series (Google Play),★☆☆☆☆ · by Zaphod Beeblebrox · Negative,1,Zaphod Beeblebrox,Uses your coins without asking/telling you and automatically adds books that have nothing to do with what you're interested in. Most of the time in a completely different language. Not good to just leave playing if you're busy.
7:31,Pocket FM: Audio Series (Google Play),★★☆☆☆ · by The RIMIL Production · Negative,2,The RIMIL Production,It's too much lagging.... please fix your bug ... my pocket is not working properly.
9:01,Pocket FM: Audio Series (Google Play),★☆☆☆☆ · by Sheik Sulaiman · Negative,1,Sheik Sulaiman,very bad interface can't open eany story.... it's loading for long time.... and can't play the download episode to....
10:01,Pocket FM: Audio Series (Google Play),★★☆☆☆ · by Josie Bellman · Negative,2,Josie Bellman,"""very dissatisfied. I love the story's, but they take so long to progress, and on top of that my app keeps glitch in and play the same episode for like 5 days. I'm very disappointed. I've even bought coins but I've missed out on like 20 free episodes. I recommend not getting invested in these wonderful stories because this is frustrating. AGAIN I LOVE THE STORY CONTENT. but between the glitches, and the disappearance of the Ai photos, and the slow story progression I'm bummed."""
4:02,Pocket FM: Audio Series (Google Play),★★☆☆☆ · by Schanyaa Mascarenhas · Negative,2,Schanyaa Mascarenhas,honestly I'm disappointed because I'm a pretty old user listening to this app since 2020 there was a story ek thi shirin that was an audiobook by pankaj jeena . that was my favorite audiobook .. in the app when I wanted to listen to it again I realised ull replaced it with a completely different audiobook which lowered Mt expectations .. please bring the original audiobook with 452 episodes back I don't like the replaced one .. I'll change the rating only after I see that the audiobook is back
5:34,Pocket FM: Audio Series (Google Play),★★☆☆☆ · by LinZ · Negative,2,LinZ,"""I've been getting notifications that the app is draining my battery at times when I'm not using it. Is pocket FM stealing my information? it's this an unsafe app? I like the free stories, but the app doesn't always work well. When I set it to sleep at the end of my last free episode, it will try to play the next series. I don't like the coins. I preferred just getting 2 free episodes per day, or whatever it used to be."""
6:01,Pocket FM: Audio Series (Google Play),★☆☆☆☆ · by suresh gupta · Negative,1,suresh gupta,Lage problem
7:35,Pocket FM: Audio Series (Google Play),★★☆☆☆ · by Oliver hart · Negative,2,Oliver hart,"""yesterday, i bought$30 worth 700+ coins, and today it's all gone... it will auto play till you're broke, then swap to different stores.... and it hasn't had its even spelling and grammar check would be nice if we could pin errors for checking and possibly a reward system like find 5 errors and if they are approved give us enough coins for an episode like 10coins... this would improve the story"""
8:33,Pocket FM: Audio Series (Google Play),★★☆☆☆ · by Palak Sharma · Negative,2,Palak Sharma,Honestly my stories are not playing properly stories are gud but other things are not well nd also episodes are not unlocked regularly
2:32,Pocket FM: Audio Series (Google Play),★☆☆☆☆ · by Karunakaran K · Negative,1,Karunakaran K,the app is pretty heavy and always pretty slow
2:32,Pocket FM: Audio Series (Google Play),★★☆☆☆ · by Steven Caul · Negative,2,Steven Caul,"""latest update crashes the app continuously, won't run in the background and constantly have to restart."""
7:31,Pocket FM: Audio Series (Google Play),★☆☆☆☆ · by A Google user · Negative,1,A Google user,This app buffers all day and glitches out everyday. Too much coin pricing for some episodes. The writers drag stories for things to get real pricey.
10:01,Pocket FM: Audio Series (Google Play),★☆☆☆☆ · by Ganesh Chavan · Negative,1,Ganesh Chavan,I love this app.but now it's too much buffering and lagging with high data connection and 8gb ram. also episodes not updated after watching ads. it's too much disappointing. also the is not suitable option in support for it.
10:01,Pocket FM: Audio Series (Google Play),★☆☆☆☆ · by Sabrina Bornemann · Negative,1,Sabrina Bornemann,"""Great stories, actually really fun but from episode 69 onwards there are no more pictures, just advertising, which is really stupid, now it's just a radio play and not really fun anymore!"""
11:36,Pocket FM: Audio Series (Google Play),★☆☆☆☆ · by Sonika Patel · Negative,1,Sonika Patel,"""bad experience  and I'm very disappointed I have taken their premium subscription but now they are not giving me any free episodes. I am listening to a story of which 30 episodes are left and when I try to but their token, they are showing error...this is irritating and disgusting"""
1:01,Pocket FM: Audio Series (Google Play),★☆☆☆☆ · by Gisela Möller · Negative,1,Gisela Möller,"""You're lured in with a beautiful story in film format. Over time, it changes into a picture story, and finally, it's just audio. Unfortunately, some of the narrators are awful. You can listen to five episodes per day, or you can unlock more with coins. The first offering is great, but all the others get more expensive. If you bought all the episodes at once, it would be more expensive than buying a book or a movie. Unfortunately, the sound quality is getting worse. Sadly, too."""
5:36,Pocket FM: Audio Series (Google Play),★☆☆☆☆ · by Roderick Bouknight · Negative,1,Roderick Bouknight,"""The app is super glitchy. It's so bad! I am paying to not have commercials, and it keeps forcing car mode on me, so it can make me listen to commercials! I am seriously considering deleting it!"""
6:01,Pocket FM: Audio Series (Google Play),★☆☆☆☆ · by jatt choudhary · Negative,1,jatt choudhary,Bina video ke dekhne mein Koi achcha nahin lagta yah faltu ki story banate rehte Hain Koi story mein Dum nahi rehta hai faltu Ki ek baat Ko idhar se udhar ghumate rahte hain
8:34,Pocket FM: Audio Series (Google Play),★☆☆☆☆ · by Nico Salman · Negative,1,Nico Salman,"""My opinion is that the radio plays are very creative, very nice, and good, but sometimes the images aren't right, but that's not really important. However, I think it's simply a disgrace to only release one episode a day—it's just extortionate! And then to then demand coins for a ridiculous price isn't even more GREAT."""
10:31,Pocket FM: Audio Series (Google Play),★☆☆☆☆ · by Brandon Hatfield · Negative,1,Brandon Hatfield,"""App keeps crashing randomly. has very high memory usage if you dont force stop it when u close the app. the new ads cause app to play older episodes at random. coins cost to much for little gains. 1 soon to be free cost 1 coin, others cost 7+ 2$ gets you 15 coins for 2 8 min episodes if not already going to be free soon. Stories are good is why I still use this crapy app. 1/10. stores them selves 8/10. no customer service present."""
1:31,Pocket FM: Audio Series (Google Play),★★☆☆☆ · by Tom Stevens · Negative,2,Tom Stevens,"""so in the 1300 coins are 799rupees (7 pound) but not available in this county we have to pay 99 pound for 1400, 3 rupees for premium that unlocks more than doubled daily also not available. the option for auto spend coins not available... and then to top it off ur forced to buy couns to listen to the end of some stories. this apps got some good story's but is a total rip off. and as for talking to support. u get a bot that can only repeat it's self."""
1:31,Pocket FM: Audio Series (Google Play),★☆☆☆☆ · by Trevor Richardson · Negative,1,Trevor Richardson,"""honestly only downloaded this so I could give it a 1 star review. I will never use an app that can't be bothered to hire someone to make an ad. if your app is worth my time, shouldn't it be worth your time to not use A.I. content to advertise it?"""
2:31,Pocket FM: Audio Series (Google Play),★★☆☆☆ · by Erika Morales · Negative,2,Erika Morales,the content is good but the app crashes often it's very annoying and I will likely delete the app for this reason.
8:31,Pocket FM: Audio Series (Google Play),★☆☆☆☆ · by Lakhvir Singh · Negative,1,Lakhvir Singh,your pocket fm subscription is not given the daity 60 min ep. The ep was pause by 2 days. so I am very disappoint .
10:01,Pocket FM: Audio Series (Google Play),★☆☆☆☆ · by Jummaali Ali · Negative,1,Jummaali Ali,the app does not plays but I had coins in my account please pocket fm check it
1:01,Pocket FM: Audio Series (Google Play),★☆☆☆☆ · by sahil shaha · Negative,1,sahil shaha,The app and stories are good but the listening experience is not good. It keeps playing loudly or some other problems on listening whenever I goes to listen. when I goes to listen stories in background the sound of story is too irritating and when I open app and listen stories at always on the application it's running good but in background is not
7:53,Pocket FM: Audio Series (Google Play),★★☆☆☆ · by Mark Gardner · Negative,2,Mark Gardner,"""apparently your allowed to download 3 FREE stories, however, not free, you have to buy coins, so NOT FREE, very disappointed."""
7:53,Pocket FM: Audio Series (Google Play),★★☆☆☆ · by Anett Trostdorf · Negative,2,Anett Trostdorf,"""Unfortunately, only two stars. The app itself is good. But to listen to an entire audiobook, you'd have to spend a fortune, since there's no subscription. Or you'd spend weeks watching endless ads to unlock episodes. And even then, you're limited to a certain number per day. Eventually, you just lose interest. Because watching ads is a waste of time."""
10:02,Pocket FM: Audio Series (Google Play),★☆☆☆☆ · by SUPER TOASTER · Negative,1,SUPER TOASTER,Very Poor crashing all the time.
11:32,Pocket FM: Audio Series (Google Play),★★☆☆☆ · by Sean Henze · Negative,2,Sean Henze,so I've used the app for a couple of years now and even have recommended it to people. it's often times glitchy and buggy period but the overall content quality is good however over the past few months I've noticed a massive increase in what appears to be episodes missing content. this is a cross multiple Series where there are anywhere between 3 to 5 paragraphs of content missing. would have thought it was an issue with a particular author upload except for its happening in multiple series
12:04,Pocket FM: Audio Series (Google Play),★☆☆☆☆ · by Tahzeeb · Negative,1,Tahzeeb,suddenly it stopped working
2:31,Pocket FM: Audio Series (Google Play),★★☆☆☆ · by Markus Fischer · Negative,2,Markus Fischer,"""I like the style of audiobooks. The credits aren't my thing; I'd rather have a subscription and listen to everything one after the other. Furthermore, there are short passages in Indian, and there are also incorrect pronunciations...that's really annoying."""
6:01,Pocket FM: Audio Series (Google Play),★☆☆☆☆ · by Graceful World · Negative,1,Graceful World,"""plz koi bhi subscription mat lo, pissa cut hoke bhi ye log episode unlock ya coin nahe De rahe hai mine khud try Kiya hai .. or bharosa na ho to youtube pe dekho vedios mai to band kara raha hu or auto renewal bhi gpay se band kar raha hu .. ye log pissa le rahe hai or kuch nahe De rahe hai plz apna mehnat ka pissa is aap pe to mat he lagaav .. ab inko mail karo service thik deni nahe aati inko .. lavdo ko"""
7:01,Pocket FM: Audio Series (Google Play),★★☆☆☆ · by Siddharth Chavan · Negative,2,Siddharth Chavan,very slow action this app
2:31,Pocket FM: Audio Series (Google Play),★★☆☆☆ · by Gerhard Wagner · Negative,2,Gerhard Wagner,"""The quality of the narrators is quite good, apart from a few errors. Everything is either produced quickly and cheaply or using AI. The payment model only becomes apparent after many hours and days, which is the reason for the poor rating. Charging more than €1,000 for an audiobook is a bit much!"""
8:39,Pocket FM: Audio Series (Google Play),★☆☆☆☆ · by Kryztiel Conde · Negative,1,Kryztiel Conde,"""Can not even watch anything. It's just in a frozen state. Nothing moving, nothing happening! I'm uninstalling B'cause It's not even worth, watching preview, liking, so I download, then can't even resume watching!"""
9:02,Pocket FM: Audio Series (Google Play),★★☆☆☆ · by Anna Rathjen · Negative,2,Anna Rathjen,"""I have to say, unfortunately, that I was actually quite happy with the ads, too. But suddenly, with the update, the ads have completely changed. And every now and then, you suddenly don't get any coins in games. And in one story, all the subsequent chapters have suddenly been uploaded in English. It would be nice if you changed that. Then I'll change the rating."""
10:02,Pocket FM: Audio Series (Google Play),★☆☆☆☆ · by Adult Guru · Negative,1,Adult Guru,"""audio Glitch problem, harsh sound improve your sound quality"""
12:09,Pocket FM: Audio Series (Google Play),★★☆☆☆ · by Dorothy Branch · Negative,2,Dorothy Branch,"""The stories are phenomenal, but the price is insanely expensive. Can't speak for everyone else, but I'm on a tight budget, and there is absolutely no way I am going to throw my hard earned money to the wind. You can very easily go broke trying to hear the whole story. That's crazy! The price kills this App."""
1:31,Pocket FM: Audio Series (Google Play),★☆☆☆☆ · by Becca T · Negative,1,Becca T,"""I would have given this 5 stars. but after starting 3 books. they all seem to change after about 30-50 episodes into it. like the whole story or important parts or people. The ones with a """"movie that are pretty cool to watch until the books changes then it goes into AI generated images that don't match the characters or scenes or even what they wear. and switches to an ai voice over that can't say the words right. I bought a package that did not last long and a waste of money."""
5:31,Pocket FM: Audio Series (Google Play),★☆☆☆☆ · by Ryan Magrath · Negative,1,Ryan Magrath,"""good stories, but I am having a problem with the commercials making it so it doesn't play the story on my phone. I can only get it to play when I am in my car."""
7:01,Pocket FM: Audio Series (Google Play),★☆☆☆☆ · by Allen J Washington II · Negative,1,Allen J Washington II,"""I had given Pocket Fm a 5 star review, and I'm changing my review. I thought that there may have been some temporary maintenance going on, I guess I was mistaken. My Pocket FM has been buffering every time I click on my recent stories and/or the stories in my search history. I haven't listened to anything in a week and a half. I have Samsung S24 Ultra if that will help. PLEASE fix the issue."""
10:33,Pocket FM: Audio Series (Google Play),★☆☆☆☆ · by Twilight Riti · Negative,1,Twilight Riti,"""very bad, sound quality was very bad and sometimes new episode cannot gets even next day"""
3:00,Pocket FM: Audio Series (Google Play),★★☆☆☆ · by Rika Petrowa · Negative,2,Rika Petrowa,"""I downloaded the app because of the good and interesting advertising. The ads featured familiar voices, and everything was animated. Then, when I listened to it, I was disappointed. It's a comic strip and an AI narrator for everyone. I'll give it a listen anyway, even if it's intentionally deceptive. Either I'll add another star, or I'll lose one."""
4:33,Pocket FM: Audio Series (Google Play),★☆☆☆☆ · by Maddireddi mohani · Negative,1,Maddireddi mohani,updating time is good but features are so bad when I click the story it is not opening if open how do I download it is not downloading
7:36,Pocket FM: Audio Series (Google Play),★★☆☆☆ · by Joseph Walker · Negative,2,Joseph Walker,"""I have paid for a subscription but I still see adds on top of that I do not have my episodes unlocked daily as I'm supposed to have I used to be great app, but some things have changed and it's no longer user friendly"""
9:01,Pocket FM: Audio Series (Google Play),★☆☆☆☆ · by Debasish Sarkar · Negative,1,Debasish Sarkar,"""Only audio is heard, no video is shown."""
1:01,Pocket FM: Audio Series (Google Play),★☆☆☆☆ · by Felix Hoffmann · Negative,1,Felix Hoffmann,"Weekly Summary for 25 Aug - 31 Aug 2025 Sentiment Score 83 Average Rating 4.1 Reviews ""1,812"" ""5   🟨🟨🟨🟨🟨🟨🟨⬜⬜⬜ 1,179 (65%)"" 4   🟨🟨⬜⬜⬜⬜⬜⬜⬜⬜ 216 (12%) 3   🟨⬜⬜⬜⬜⬜⬜⬜⬜⬜ 120 (7%) 2   🟨⬜⬜⬜⬜⬜⬜⬜⬜⬜ 80 (4%) 1   🟨🟨⬜⬜⬜⬜⬜⬜⬜⬜ 217 (12%) 13% of reviewers were delighted Popular Words ""Stories, Good, Love, Listening, Nice"" Common Topics ""Satisfied users, Audio, Pricing, Advertising, Bugs"" Star Ratings ""5   🟨🟨🟨🟨🟨🟨🟨🟨⬜⬜ 3,176,571 (77%) ⏸️ 0%"" ""4   🟨🟨⬜⬜⬜⬜⬜⬜⬜⬜ 539,730 (13%) ⏸️ 0%"" ""3   🟨⬜⬜⬜⬜⬜⬜⬜⬜⬜ 173,427 (4%) ⏸️ 0%"" ""2   🟨⬜⬜⬜⬜⬜⬜⬜⬜⬜ 73,623 (2%) ⏸️ 0%"" See more Appbot: App review alerts & repliesAPP 2:34 AM 1 new review averaging 1.0 stars"
3:02,Pocket FM: Audio Series (Google Play),★☆☆☆☆ · by vamsikrishna gogu · Negative,1,vamsikrishna gogu,not comfortable app is lot of bugs .. story playing on time voice is very break able .. not playing in smooth way .. also download after we are unable to offline continue .
4:02,Pocket FM: Audio Series (Google Play),★★☆☆☆ · by T S · Negative,2,T S,"""can't exit ads once completed, slow upload of episodes, extremely expensive"""
4:02,Pocket FM: Audio Series (Google Play),★☆☆☆☆ · by Deloris Sims · Negative,1,Deloris Sims,don't show the whole movie and then you can't download it that's sucks
4:31,Pocket FM: Audio Series (Google Play),★★☆☆☆ · by conor schmidt · Negative,2,conor schmidt,"""I am going to be quite honest. i am getting very p***** off.Pocket fm is way too expensive for one and i can't seem to find the monthly subscription. And if it's too expensive, then I'm just gonna have to cut my losses, because I am tired, that's having to play these games. Of waiting so long, just to listen to something for a few minutes or an hour. They're stories themselves. I like some of them, need some work. But I would like to listen to them unencumbered."""
4:31,Pocket FM: Audio Series (Google Play),★☆☆☆☆ · by Shadow · Negative,1,Shadow,"""The app interface is very primitive, as if they barely tried, they only show like 5 episodes per list, and the 'next up' is series you haven't listened to and obv couldn't care less abt instead of ones you've been listening to. The 'pocket coin' offers stop giving you points you are owed, I've done enough to earn over 200-300coins days ago and still hadn't recieved my due coins. The biggest scam ones are the single or two task ones. Smtimes shows '3 episodes for x ads' changing to 1ep for 8 ads"""
5:33,Pocket FM: Audio Series (Google Play),★☆☆☆☆ · by M Salman · Negative,1,M Salman,not play app and play app later no fast app
1:31,Pocket FM: Audio Series (Google Play),★☆☆☆☆ · by Nagaraju Putta · Negative,1,Nagaraju Putta,Time waste and very lagging
4:01,Pocket FM: Audio Series (Google Play),★★☆☆☆ · by Peter Campbell · Negative,2,Peter Campbell,"""it's not a bad app. except you have to pay thousands to listen to a long series. or watch millions of ads. e.g. 10 ads for one 10min episode but you have to watch about 14 ads because half the time the app crashes and doesn't recognise you've watched the ad. and some ads you have to watch 2 ads to register 1 watch. and they release like 2 episodes every 48 hrs free. money hungry. also a few of the series I've listened to have multiple voice changes through the series, very annoying."""
7:01,Pocket FM: Audio Series (Google Play),★★☆☆☆ · by Valdorado Valdorado · Negative,2,Valdorado Valdorado,"""Its a great app but the fact that it adds stories by itself to your current listening list is extremely annoying, and there isnt a setting to stop this, I have stories in my library that could be added instead of stuff i wont listen to"""
3:01,Pocket FM: Audio Series (Google Play),★☆☆☆☆ · by Jose Manuel Fernández Vicente · Negative,1,Jose Manuel Fernández Vicente,"""Purely paid. Theoretically, the content belongs to the users themselves, and they still charge for the stories. Then the app crashes, and a series I was watching rewinds the five episodes I had unlocked, and now they're locked while I was watching another series. I like the way it's set up, but I don't like that the app's sole purpose is to pay with microcoins, which don't show the actual price so you don't realize how much you're paying."""
7:36,Pocket FM: Audio Series (Google Play),★☆☆☆☆ · by Sourav shaw · Negative,1,Sourav shaw,this app is very slow working..
10:01,Pocket FM: Audio Series (Google Play),★★☆☆☆ · by charles medina · Negative,2,charles medina,I think the audio books are awesome. The format to buy them sucks. I'd rather pay a little extra to own the whole book than to buy coins. Only listened to two audiobooks but never finished them because I hate the coin format.
10:01,Pocket FM: Audio Series (Google Play),★☆☆☆☆ · by nietgalindo Galindo · Negative,1,nietgalindo Galindo,"""Very bad application, you want to get money from everything and you never finish listening to anything completely, do not download it, you will waste your time"""
11:35,Pocket FM: Audio Series (Google Play),★☆☆☆☆ · by Kalen Grywacheski · Negative,1,Kalen Grywacheski,"""Good but some issues, during playback the audio will stop and until a few moments ago I noticed the playback controls normally available through the notification panel will show no options or information on what I was listening to until I reopen the app but the issue is random and in today's case has happened over a dozen times in just a couple hours.... please resolve this problem as I didn't have this issue a few months ago."""
1:01,Pocket FM: Audio Series (Google Play),★★☆☆☆ · by bryan roman · Negative,2,bryan roman,"""Good stories, not recommended. I work 8 hours, so I usually buy coins to listen consistently to a story. I realized increased cost per chapter after listening through a certain amount in a day, going from a reasonable 4-10 per to 14-24 followed by the 30s. it resets each day, but if you're unaware, you may invest $20 for 240 or so coins that could get you 24+ chapters. It won't unless you decide to split your read between books. Sadly, if chapter prices were consistent, I'd probably spend more."""
4:31,Pocket FM: Audio Series (Google Play),★☆☆☆☆ · by Bianca LL · Negative,1,Bianca LL,"""9/3/2025 Edit: I had to lower it again. There are too many ads. I can't read the comments at the end before starting a new series. They got rid of the lady that tells you you're at the end of free episodes, and so much more.  9/29/2023 Edit: I had to change my score. At first, they were giving 5 to 7 episodes. Now it's 1 to 2 or none for some people. I'll change it back. Once the fix it. But this is ridiculous. I have spent money, and I don't like this direction they are moving in."""
5:31,Pocket FM: Audio Series (Google Play),★☆☆☆☆ · by Brijesh Gandhi · Negative,1,Brijesh Gandhi,I have bought premium but still it gives me only some episodes of particular series daily and asking for coins to listen to other episodes not providing all episodes for free in premium also. it's disgusting that app crashing very often.
5:31,Pocket FM: Audio Series (Google Play),★★☆☆☆ · by Angela Schreiber · Negative,2,Angela Schreiber,"""Totally overpriced, payments constantly fail. Previously, you could watch ads to unlock episodes, but now it's also minimally limited. I'm disappointed and am deleting the app. It's unacceptable that you have to pay more than €100 for an audiobook to continue listening. Otherwise, you'd have to wait hours/days for the next episode to be unlocked. Annoying."""
