day_index,week_bucket,week_label,line_index,reviewer,rating,sentiment,language,categories,subcategories,review_text
2,1,Week 1,2528,Pink lady chick,1,Negative,,,,"It’s Unfortunately ""It’s Unfortunately that you need to spend such a ridiculous amount of money to listen to one book. I don’t know how they can justify it. It’s too bad, I would have liked to purchased more books if I didn’t feel so ripped off. I like the story but after I’m done I will delete the app."""
2,1,Week 1,2538,Tomuchmoney!,1,Negative,,Monetization & Pricing,Too expensive / high coin cost,Expensive It’s so expensive to listen to a series great story’s but why so expensive?
2,1,Week 1,2545,TysonLB,5,Positive,,Playback & Performance,Offline / download issues,"My vampire system ""Wish we had the live action rather than the cartoon portrayed. The short advertise shows the live action version but when you download it, it’s the cartoon slide show version."""
2,1,Week 1,2552,Rad dude3745,1,Negative,,Monetization & Pricing,Too expensive / high coin cost,Had it awhile use to be better by lots Spends your coins without the option of saying no pushes unrelated stories when you have several In your lists already the “A.I “ reading mispronounces tons of stuff just everything the last year has been making user interface harder and the app worse
2,1,Week 1,2559,FebsFlowers,1,Negative,,Monetization & Pricing,Too expensive / high coin cost,"Very expensive!!! I love it and would listen and pay for it but it is ridiculously expensive! I am uninstalling after all the payments I’ve done. I wish it would be more affordable. ""Buying coins just to listen is too much, not wallet friendly."""
2,1,Week 1,2567,jarls91,5,Positive,,Monetization & Pricing;Playback & Performance,Too expensive / high coin cost;Playback jumps / episode switching,"Skipping episodes I love the app and listening to the books are my favorite pass time ""but the mech touch book appears as two different series and I can’t pick up from where I left off without spending thousands of coins, I hope there can be a feature to allow me to catch up"""
2,1,Week 1,2575,uniKAIt,4,Positive,,Monetization & Pricing,Too expensive / high coin cost,"""Great stories, but"" ""The coin system feels more like a mobile gaming rip-off.I'd rather pay, say, €4.99 per month to enjoy unlimited games."""
2,1,Week 1,2587,xXxSc0rPi0n01xXx,1,Negative,,Monetization & Pricing,Too expensive / high coin cost,They Alphas Bride. On Amazon.Whoever wrote it copied it from a series Ripped off and not happy.  Why is that your able to use copy righted material? The Alpha’s Bride which is sold on Amazon. It’s an entire series. Also when you go to earn extra coins very few if any give you your coins. You owe me over 300 coins from everything I’ve done and completed fully even after purchases.
2,1,Week 1,2594,Moothang,3,Neutral,,Monetization & Pricing,Too expensive / high coin cost,Coins The app keeps freezing when I try to buy coins
2,1,Week 1,2603,AndriaWrites,1,Negative,,Monetization & Pricing;Content & UX;Payments & Support,Too expensive / high coin cost;Subscription needed / request;AI voices / quality;Too slow unlock / few free episodes;Support unresponsive,"Good Stories - App is a Scam ""The story is good, but the app is way too expensive. At first, you get some free episodes, but if you want to keep listening throughout the day without waiting, you’ll have to pay for additional chapters. It’s not cheap, and the costs add up really fast.On top of that, the app isn’t reliable. Sometimes when I log back in, it takes me back to the previous chapter but still charges me for the next one, even though I already finished it. I tried contacting customer support about this issue, but there’s no way to actually get a hold of anyone, so you’re basically stuck with the problem.I’m still listening for now because I enjoy the story, but once I’m done, I’ll be deleting the app."""
2,1,Week 1,2612,Gadda1296,2,Negative,,Monetization & Pricing,Too expensive / high coin cost,"Outrageous ""I actually wanted to listen to The Vampire System. Since the complete audiobook costs around €1,000 or more, I gave up. The price is really outrageous."""
2,1,Week 1,2624,ScreamingFlamer,5,Positive,,Content & UX,Visual vs audio expectation,The best audiobook I love the fact that it has subtitles visually pleasing into the eye.
2,1,Week 1,2631,Mrs.Fakhro,1,Negative,,Monetization & Pricing;Content & UX,Ads gating / too many ads;Too slow unlock / few free episodes,"Disappointed ""I actually liked this app. Even though you could only listen to five episodes a day, I kept coming back every day to hear the rest of the story. But one free episode a day isn't enough, and playing ten ads for another episode is absolutely stupid and annoying. Unfortunately, I won't be listening anymore and won't use the app anymore. Unfortunately, the app has gotten worse rather than better for users."""
2,1,Week 1,2645,Igbaduma,2,Negative,,,,My Take The stories are good but the payment schemes are horrible. I was not impressed.
2,1,Week 1,2652,Scamjoy Cheat Wall,1,Negative,,Monetization & Pricing;Content & UX,Too expensive / high coin cost;Subscription needed / request;Misleading ads / bait-and-switch;AI voices / quality,"Tap joy/Offerwall - PREDATORY SCAM!!!!! ""Pocket FM is fine, but their partner Tapjoy who runs their free coins promo , Offer wall, is a predatory & illegal scam!  The offer was to play a game to make coins at certain milestones & I was lured in by collecting few coins for the first 4 milestones.  But when I reached the major 1650 coin milestone, they mysteriously claimed that I violated some terms & conditions.  If that were true, why wasn’t I notified before investing 30 days into this game?  And therein lies the fraud! I’m sure they got paid for sending me to that game, but when it came time to reward me, I was cheated!  After complaining about the verdict, I was sent a not so subtle threat to stop complaining, “That email was a notice, not a suspension of your account….”If this is the kind of con their partner is running, I’ll be using up the coins I actually paid for & finding another app for my series."""
2,1,Week 1,2661,Amye67,3,Neutral,,Monetization & Pricing;Playback & Performance;Content & UX,Too expensive / high coin cost;Crashes / app not working;AI voices / quality,Fox the bugs I love the app and all of the stories. The variety is awesome !! But it seems like it has a bunch of bugs where the stories cannot play until you run out of episodes to listen to. O has purchased one time coins but I don’t mind waiting a few days for more. You can just move on to a different story. Please update this app
2,1,Week 1,2669,Nick R219,5,Positive,,,,Love my vampire system Good stories to dive into
2,1,Week 1,2676,RGPJr,5,Positive,,,,"My Vampire System ""This story is big screen worthy. Better yet, This could be a huge Netflix series."""
2,1,Week 1,2683,SantanaEvora,5,Positive,,,,The Vampire Code Excellent
2,1,Week 1,2697,dingo2288,5,Positive,,Monetization & Pricing;Content & UX,Too expensive / high coin cost;AI voices / quality,Alpha bride I really like this app but the coins and the jackpot and the waiting is all bogus. If i hadnt got to where i like the story i wouldnt even have it. Tragic how the entire world be for a $.
2,1,Week 1,2704,Just fun lol 101,5,Positive,,Monetization & Pricing;Playback & Performance,Too expensive / high coin cost;Ads gating / too many ads;Offline / download issues,Ads This is an ad scam and people should be aware of the ridiculous prices that they are charging for content it’s really unjustifiable the stories are good but not worth hundreds of dollars for a book beware before you download
2,1,Week 1,2711,Kkistheking,5,Positive,,Content & UX,AI voices / quality,Pocket FM-ai I love this app it sooooo fun you can listen to 1000T of stories you should get it to
2,1,Week 1,2718,Juanito28uk,3,Neutral,,Content & UX,AI voices / quality,"Mixed Results ""The stories themselves are really good however, the way they are unlocked overtime becomes worse and worse, so you have to wait longer and longer to listen to each episode. It goes from being able to listen to 8 for free every day to 3 and I assume in time it’ll probably even drop to less than that. The eight per day is a good balance anything less than that is forcing people to have to spend money to try and listen to episode. And watch one ad to unlock one episode"""
2,1,Week 1,2725,Stupidly built,2,Negative,,Content & UX,AI voices / quality,Starting over? I’ve been listening for quite some time now and the one thing I can’t wrap my head around is the fact that although I’m very far into my audiobook it starts from chapter 1 all over again. It’s happened with a few different books. Please fix. It’s annoying to go from chapter 500 back to chapter 1 TIA
2,1,Week 1,2736,552134,2,Negative,,Content & UX,AI voices / quality,"Not worth it ""I listened to one story, but the story kept changing character description, setting and then character names. It was probably written by AI, uses AI voices and was not edited for consistency. I wanted to like it but just can’t."""
2,1,Week 1,2745,Relentless Reader/Listener,3,Neutral,,Monetization & Pricing;Content & UX;Payments & Support,Too expensive / high coin cost;Visual vs audio expectation;AI voices / quality;Billing / refund / trial issues,"Disappointed Visuals ""I’ve been enjoying the app until I get to episode levels of 100 and purchasing coins all for the visuals to no longer be available. I have even tried troubleshooting by clearing app cache and still no return of visuals.If this is a continuous issue, then as customers we should be compensated coins and or be refunded. I will take a break from the app until this has been resolved.."""
2,1,Week 1,2752,GameQueen89,2,Negative,,Monetization & Pricing,Too expensive / high coin cost;Coin loss / inconsistency,Bittersweet I wanted to give this app 5stars until I realized they take your coins before you can used them my balance was 5coins i spent it on an episode in the middle of that episode my reward streak pops up and tells me I won 24 coins but when I went to my coins I only had 2 coins left and there is no way to get my coins back and that’s crazy to me.
2,1,Week 1,2759,Cring_ng,2,Negative,,,,"Transfer data/History ""Change phone and wasn’t able to continue the previous stories. I login using Apple ID, and in new phone, the app auto open new Apple ID and I had to start over instead of continuing stories from my previous phone. Can fix this to able to backup or link to google account instead?"""
2,1,Week 1,2768,gillygunz360!,2,Negative,,Monetization & Pricing;Content & UX,Too expensive / high coin cost;Misleading ads / bait-and-switch;AI voices / quality;Too slow unlock / few free episodes,Scam You have to wait 15 hours for free episodes then they 8 to 10 five minute episodes if you buy coins it will cost you thousands to get through it with coins bait and hook then you to go through a lot to delete your account you have to wait till they want to delete it smfh
2,1,Week 1,2777,Smilin_Rob,2,Negative,,Monetization & Pricing;Content & UX,Too expensive / high coin cost;AI voices / quality,"What a waste of an app ""Beware when listening to stories and paying. It starts out to where a few chapters are free to hear daily, then each chapter cost a coin each . Then when you get deeper into the story the chapters can go from 5 coins to 12 coins. I was listening to My Vampire System and it will cost easily over 100.00 to listen to and the free listening daily could take ayear to complete it.DONT WASTE YOUR TIME OR MONEY!!"""
2,1,Week 1,2784,Art for the Heart,5,Positive,,Content & UX,AI voices / quality;Too slow unlock / few free episodes,"My vampire system ""I have been locked in on this audio series for over a year now,it is so long but i am addicted and always looking forward to forward to my daily free episodes,its a 10/10 for me"""
2,1,Week 1,2791,Jewel521,1,Negative,,Monetization & Pricing;Content & UX;Localization & Availability,Too expensive / high coin cost;Subscription needed / request;AI voices / quality;Region restrictions,"Inconsistent ""Update it’s even worst than I thought. Some days they give you only 1 episode. And the next one won’t be available for 48 hours. How long do they expect a person to finish a 2k episode series when they can only watch 1 episode a day. This is scamming…While I do enjoy the app, I can only enjoy in batches. I have unlocked so many episodes and it will be there one minute and if I go back in an hour it tells me it’s not available until the next day. I strategically unlocked hundreds of episodes without listening to the story, one day when I was about half way through the unlocked episodes, I logged out. When I came back it said what was once unlocked wasn’t available until 48 hours. That’s also another issue, it will tell you anywhere from 10 hours and then will change to 48. It is not fair that the app is inconsistent and the efforts people put in are taking away. Once I finish the series I have already started, which seems like it’ll take another 6 months, I will be deleting the app. It’s not worth it the little bit of episodes they allot a day will make it take at least 3-6 months to finish a series if you don’t want to spend for coins."""
2,1,Week 1,2800,GrimmG93,3,Neutral,,Monetization & Pricing;Content & UX,Too expensive / high coin cost;Subscription needed / request;AI voices / quality,"Good but predatory ""I got this app a couple of weeks ago. At first, I was wondering why I was allowed to listen to so much of the story, The soul of a warrior, u til I reach episode 47. From then, I either had to wait a day for new episodes, or pay. I've put about $20 in the app so far, and I'm not completely impressed. After a couple of weeks, I've noticed the price for episodes increase. I went from getting 4-5 episodes a day, ti only 1 or 2. I understand the author uses this as a form of money. But why not lock it at 4-5 episodes a day? The app is essentially strong-arming me to spend money, or painstakingly listen to the story 2 episodes a day.  What also bothers me, is that there's no option to just buy the story outright. I'd be happy for stuff like $45 for the complete story... but the amount of coins you get per payment, leaves you feeling more scammed than ever. Fantastic stories, super predatory app."""
2,1,Week 1,2807,Toiria,1,Negative,,Monetization & Pricing;Content & UX,Too expensive / high coin cost;Too slow unlock / few free episodes,"Terrible My last comment was deleted. At episode 500..you only get 3 free episodes that go by fast if you listen in speed. Overly expensive. ""ScamUpdates 8.24The audio will stop automatically every minute or so while listening to the story, so you’ll need to press play repeatedly. Very annoying."""
2,1,Week 1,2817,Heggii,1,Negative,,Monetization & Pricing,Too expensive / high coin cost;Subscription needed / request,"Absolute rip off ""Audiobooks can't be purchased in their entirety, and there's no subscription option."" """"""The Vampire System,"""" a truly captivating story, costs about 15-20 coins per 10 minutes (each episode). I've read that it's supposed to get more expensive later on. There are almost 1,100 episodes of the story, and 2,000 coins cost €50. So if you're willing to spend €500 on an audiobook, this is the right place for you."""
2,1,Week 1,2831,Melchizedek Adejumo,4,Positive,,Content & UX,Visual vs audio expectation;AI voices / quality,Perfect Legit the perfect audio reading app. Only 1 flaw is that it may not contain everything and not every audiobook has ai generated pictures.
2,1,Week 1,2838,Samf2390,2,Negative,,Monetization & Pricing;Playback & Performance,Too expensive / high coin cost;Ads gating / too many ads;Playback jumps / episode switching,"Awful interface ""It’s a shame the app is so awful to use because the stories are good. It regularly freezes, skips to a completely different story and is unpredictable in cost or ads which are often very repetitive. If predictable, I would rather pay but it will not let me easily."""
2,1,Week 1,2845,Samith1,5,Positive,,,,Fun Fun to sip wine and listen to an interesting book
2,1,Week 1,2852,LethColl,2,Negative,,Monetization & Pricing,Too expensive / high coin cost;Ads gating / too many ads,"Ads ""Since I started getting ads, I got less episodes unlocked per day! Went from 5 episodes a day (enough for round trip commute) down to 2 enough for one way only... seems like a new way to try and force people to buy coins. All the while throwing ads in as a double down to make more money"""
2,1,Week 1,2859,Rtaylor3s,1,Negative,,Monetization & Pricing;Playback & Performance,Too expensive / high coin cost;Misleading ads / bait-and-switch;Offline / download issues,Robbery The ad tells you you will unlock a full series once downloaded but that's a lie. You stuck spending hundreds on coins to unlock stories.
2,1,Week 1,2866,Firebeard86,1,Negative,,Monetization & Pricing;Content & UX,Too expensive / high coin cost;Ads gating / too many ads;Too slow unlock / few free episodes,"Money hungry ""This app used to be amazing, 2 free episodes every day and you could listen to 5 or 6 after that for one coin. But now absolutely awful, 1 episode every 48 hours, 3 episodes for 1 coin and then 7 coins after that OH AND ADS IN THE MIDDLE OF THE EPISODES!!!!! I really want to finish My Vampire System but I think at this point I may just buy the books and read them myself. They’re only 15 bucks for the entire line. It’s terrible how money hungry the devs got with this app."""
2,1,Week 1,2873,G1201$,2,Negative,,Monetization & Pricing;Content & UX,Too expensive / high coin cost;Misleading ads / bait-and-switch;AI voices / quality,"Crazy ""Some of the stories on this app are genuinely very good, and I appreciate that much of the content can be enjoyed for free. However, the coin system feels like a total rip-off if you decide to purchase coins to continue listening. Episodes may start at 5 coins, but then suddenly increase to 10, 12, and eventually even 20 or more coins per episode. That pricing structure feels unfair and misleading. I could understand a flat cost of 5 coins per episode, but constantly raising the price the further you get into a story makes it frustrating and discouraging to continue."""
2,1,Week 1,2880,Momcat1369,5,Positive,,Monetization & Pricing;Content & UX,Too expensive / high coin cost;Ads gating / too many ads;AI voices / quality,Happy I love being able to listen in the car. I can’t do that with a book.  I just wish they would add another way to watch ads to gain coins apart from the ads to unlock 2 episodes. Also now that I’m further along in the series now I have to wait 48 hours for the next episodes to unlock. Why 48 hours? Isn’t 24 hours long enough?
2,1,Week 1,2887,HunterKing6,2,Negative,,Monetization & Pricing,Too expensive / high coin cost;Ads gating / too many ads,Not as advertised The stories are good. That is the only reason I gave it the rating I did. But they give you a good long sample (number of episodes) and then lock you down with ads (and only 2/day) or buying coins. So you buy coins and they say “no ads for x# of days (depending on the package you buy) only to find that adds are still required unless you want to use all the coins you just bought. What the purchase gets you is unlimited ads that then start having to watch more and more in order to keep getting them free.
2,1,Week 1,2894,J8D9,3,Neutral,,Monetization & Pricing,Too expensive / high coin cost,Actually good but becomes expensive over time Coins are too expensive
2,1,Week 1,2906,Dunce's glen,5,Positive,,Content & UX,AI voices / quality,"Content ""I like the app. It’s free. The stories are realistic and timely. The voice of the narrators  is soothing, emotionally engaging and inspiring."""
2,1,Week 1,2913,Dwk540,3,Neutral,,Monetization & Pricing,Too expensive / high coin cost;Subscription needed / request;Misleading ads / bait-and-switch,"Be careful ""Love the content, but buyer beware.  The app has no good way to stop spending coins when going to next episode.  It autoplays to consume more coins (even if you intended on using coins somewhere else).  The only way to stop it is to use the sleep function, but that has proven unreliable.  It is a trap (of sorts) to force you to get more coins.  I am down about 100 coins at this point, and my success rate at stopping it relies on the sleep function working properly."""
2,1,Week 1,2920,~leven,3,Neutral,,Monetization & Pricing;Playback & Performance;Content & UX;Payments & Support,Too expensive / high coin cost;Crashes / app not working;Playback jumps / episode switching;Offline / download issues;AI voices / quality;Support unresponsive,"Love the application and hate the bugs. ""This app is very generous with listening time and relatively inexpensive when it comes to topping up. However, the drawbacks come in the form of irritating (and sometimes anger-inducing) glitches. The main issue I’ve encountered is being unable to listen to one specific episode that I actually paid for. You can imagine the frustration of being 78 chapters deep, stuck on a cliffhanger, and unable to find out what happens—even though the story is right there in front of you.Support is nonexistent (just a Q&A section in the app), so all you can do is cross your fingers and hope you get lucky. On the bright side, if everything runs smoothly, the voices are great and the stories are genuinely entertaining.Update: I managed to download the episode I needed before switching my device to airplane mode, and it worked! Unfortunately, as soon as my phone reconnected to Wi-Fi, the episode got skipped again."""
2,1,Week 1,2929,DonBinno,5,Positive,,Playback & Performance,Offline / download issues,"Streaks ""The app is great, but today when I opened the app I seen that it was streaks. It showed that I was on a 1 day streak but I’ve been up here since I downloaded a week and a half ago. Also I seen I was behind almost 4 weeks on the streaks idk."" That app is great tho"
2,1,Week 1,2937,supreme$@2.0,1,Negative,,,,Please I can’t Login back to my account Please help me get my account back it keeps saying I should try login somewhere else please I can’t lose everything
2,1,Week 1,2944,BK J.,1,Negative,,Monetization & Pricing;Content & UX,Ads gating / too many ads;AI voices / quality,"Paid for no ads and several months in intrusive ads ""Paid for no ads and several months in intrusive ads.  No way to contact company.  Frequently on autopay will restart story requiring me to manually click through to where I am on the story.  Does not allow me to catch on my stories in an efficient manner while driving.  I enjoy some of the stories, despite a significant lack of editing and the voiceover’s being an often in accurate and ranging and quality, but a lot of app features leave a lot to be desired.  The fact that I spent real money getting rid of ads and then they were arbitrarily added back in feels very much like a scam."""
2,1,Week 1,2951,EpickMtoy,1,Negative,,Monetization & Pricing;Payments & Support,Too expensive / high coin cost;Support unresponsive,"Missing rewards ""Missing 287 rewards (coins) after playing another game and receiving rewards i kept playing and made in app purchases to complete another reward and i was never awarded anything , I contacted support and was just told that i had violated the terms of service which doesn’t make sense since i gad received previous rewards on the same game prior to purchase"""
2,1,Week 1,2960,El-Syd,5,Positive,,Monetization & Pricing;Content & UX,Too expensive / high coin cost;Ads gating / too many ads;AI voices / quality,"Fun and addictive ""The stories are fun and they definitely leave you wanting more. You get a few free daily and can watch ads or buy coins for more, definitely a good balance of choice there."""
2,1,Week 1,2967,Daddy Loglegs,5,Positive,,Content & UX,AI voices / quality,A ADULT AUDIO entertainment MORPHS into a free->advertise->$ if you’re nosy. I’m nosy-Great.
2,1,Week 1,2974,robinrossnyc73,4,Positive,,,,"My vampire system is amazing however…. ""My vampire system is amazing however, I’d wish that there was more similar things to it, including the characters and imagery. I can’t seem to find anything similar to it however, at the moment I’m focused on finishing this series and it’s going amazing. I would recommend it."""
2,1,Week 1,2981,LoverOfMtns,1,Negative,,,,Reporting an Issue I hate reporting an issue in the in the reviews.  I went from iPhone pro max 14 to a iPhone pro max 17.  I cannot listen from where I left off.
2,1,Week 1,2988,Pknapp2,4,Positive,,Monetization & Pricing;Payments & Support,Too expensive / high coin cost;Billing / refund / trial issues,The alphas bride I enjoy it. I got over the inconsistencies in the story. I did buy the deal on coins first 99c. They never showed up   Not sure how I’m charged
2,1,Week 1,2995,C.Ortiz169,5,Positive,,,,Addicted
2,1,Week 1,3001,Mama ninja of three,1,Negative,,Monetization & Pricing,Too expensive / high coin cost,Too expensive Waste of money
2,1,Week 1,3008,Roses3690,2,Negative,,Monetization & Pricing;Content & UX,Too expensive / high coin cost;Ads gating / too many ads;AI voices / quality,"Frustrations ""I like to listen to audiobooks while I drive. I have a few on here that I’ve been listening to. The app started off allowing you to listen to a good handful of chapters but then will require you wait 24 hours (or more) for new unlocks or you can buy coins which are unreasonably expensive and would cost more than a physical book if you keep making purchases. You can also watch ads to get coins but after watching several, the coins never appeared in my account. I refuse to pay for coins because of the overall cost for experience so I’ve always waited for the next free chapters to come in. For my current book, the app will not allow me to listen to the final 30 chapters without coins no matter how many days go by claiming to be “climax episodes” - just all the sudden everything I’ve known and have been accustomed to is not an option anymore do I can’t finish the story. It’s really annoying."" ""There are a lot of other minor issues with the app itself. For example, sometimes when your free chapters are done and it automatically goes to your next book, it will start you over at episode one or start a whole new book you never selected.Lastly, the quality of the stories are not fantastic. Some are super repetitive and drawn out."""
2,1,Week 1,3018,",,twbdj'm",2,Negative,,Monetization & Pricing,Too expensive / high coin cost;Subscription needed / request,"Expensive stories $2.5 per 7min ""I have found some stories I like but the cost is out of control, at around $2.5 per 7min episode it adds up really quickly, no subscription option and when you buy stories the free ones don’t unlock so you end up spending more"" It should be a monthly payment and unlimited listening"
2,1,Week 1,3026,Denn093,1,Negative,,Content & UX;Payments & Support,AI voices / quality;Support unresponsive,"Miserable service – pure rip-off ""An absolute disaster! Episodes I unlocked with real money are suddenly blocked again. I've been waiting in vain for a solution for over four (!) weeks – nothing has happened, no response from so-called """"support."""" This is pure rip-off and disrespectful to paying customers.The service is abysmal; you feel completely abandoned. This is no way to treat your customers! Never again Pocket FM – and I strongly advise anyone not to invest money here. Pure rip-off!"""
2,1,Week 1,3040,kenby62,5,Positive,,Monetization & Pricing;Content & UX;Payments & Support,Too expensive / high coin cost;AI voices / quality;Billing / refund / trial issues,Coins???? My Dragon Princess! My coins got used on other stories even after I deleted them from my page! I have no desire to listen to other stories! Why did POCKET FM take me coins! I want them back so I can listen to My Dragon Princesses! I’ve been following this story and paid a lot of money to listen it! PLEASES REFUND MY COINS YOU TOOK!
2,1,Week 1,3047,LibertyTX2459!,1,Negative,,Monetization & Pricing;Content & UX,Too expensive / high coin cost;Subscription needed / request;AI voices / quality,Extremely Expensive much better options elsewhere!!! I am an avid audible listener I have been for many years now.  I have tried multiple options for platforms just to try them out.  What I have found with this platform is the price is astronomically high.  It’s not an upfront cost it’s the over time that gets you a cut but a thousand knives if you will.  For example the one book I have made it through half of so far even with the discounts has cost me 50 dollars and by the way I am doing the math if I keep my normal listening pace is most likely going to cost me an additional hundred dollars.  Now granted the book I am on is probably a three part series but that still doesn’t offset the enormous cost.  What they do is they sell you coins and give you a couple of free samples then in the evening they charge you coins to continue listening and it averages out to about ten coins every 7 to 8 minutes.  Not all times are I have paid all the way up to 29 coins for ten minutes of listening time.  I would much rather just buy a book no hidden cost no hidden fees just buy and own.  I currently and have been using audible since 2009 and it is a good app and I would and have suggested this app but never stop paying for your subscription because if you do all the books you have bought will be gone.  Plus they don’t have the background music like in the modern books and it does take a while to bring out the next book. If you are looking for an app that makes your feel like you are in a movie try sound booth theatre it’s a great app just not a big selection.  Overall like I have said I have tried many of them I still maintain my audible account and as soon as I finish this book I will make another post saying exactly how much it cost for an avid listener to listen to one book.  Stay tuned I will be back lol.
2,1,Week 1,3056,xXFknSavageXx,5,Positive,,Monetization & Pricing,Too expensive / high coin cost,"Stories that keep you wanting more ""Good app, great stories. Coins are affordable as well! I’m really happy it’s not like a tv program that’s flooded with adds."""
2,1,Week 1,3063,miss li33i,5,Positive,,,,Great Stories A great variety of genres to read.
2,1,Week 1,3070,chuckrogers01,1,Negative,,Monetization & Pricing;Content & UX,Too expensive / high coin cost;Subscription needed / request;Ads gating / too many ads;AI voices / quality,"Rip off ""Pocket FM is one of the most overpriced audiobook platforms I’ve ever tried. They make you either pay outrageous amounts for episodes or watch ads for coins. The catch? You can only watch ads once per day, which means you crawl through the story at a snail’s pace unless you’re willing to fork over huge amounts of money.Do the math: getting through a full-length book could literally cost you over a thousand dollars. That’s insane, especially when other audiobook and podcast services offer unlimited listening for a simple subscription.The stories may be good, but the platform is clearly designed to squeeze as much money as possible from listeners. Between the ridiculous pricing model, the limited ad rewards, and the constant paywalls, Pocket FM feels more like a cash grab than an entertainment app.Save your time and money — there are much better (and fairer) alternatives out there."""
2,1,Week 1,3077,dhugbob,2,Negative,,Monetization & Pricing,Too expensive / high coin cost,"""$2,296 USD to listen to “My Vampire System”  as of August 24, 2025"" ""I really want to enjoy this app, I like the stories, but this is unacceptably expensive. $39.99 gets 400 coins or roughly $0.10 per coin. Each episode cost 7 to 10 coins (depending on some unknown metric) and most often the higher end. There are 2,296 episodes. Let’s be honest, the system is not going give you seven cents listening, you’ll be closer to the $.10 per episode, so to complete this series at the moment it will cost you $2,296. I tried to use one of the “get free listens if you complete this” it was so focused on if my heritage was Latin American or if I was not heterosexual the system kicked me out. I really want to recommend this as the app so much fun but this is just outrageous gouging."""
2,1,Week 1,3085,Trucker for audio,3,Neutral,,Monetization & Pricing;Content & UX;Payments & Support,Too expensive / high coin cost;AI voices / quality;Billing / refund / trial issues,Using my coins twice I like this app and I’m hooked by why does it use my coins twice for an episode I had already paid I get busy and I close and come back and I hear the chaching sound and it charged me again
2,1,Week 1,3093,Twilli37,2,Negative,,Monetization & Pricing;Payments & Support,Too expensive / high coin cost;Subscription needed / request;Support unresponsive,"Irritated ""I’ve been listening to pocket fm for about 8 months and I have over 2,000 pocket coins in my account…. When I go to the support page to get help with my account I get a bit that tells me I’m currently logged out and that I need to log in to get assistance. Well I do just that and go back to support chat and I’m greated with Hello followed by my name…. The very next second I get a follow up message saying I’m not logged in and I should log in to get support…. I’ve tried clearing cache I’ve deleted the app and reinstalled it…. I’m beyond irritated that I cannot seem to speak with any representative to get assistance with my broken app."""
2,1,Week 1,3129,Jaden32,4,Positive,,Content & UX,AI voices / quality,"My Review ""The progress is noticeable, and it's great to see improvements being made in the storytelling.However, there's still room for enhancement, particularly in terms of versatility and character diversity within the narratives.While the voice acting is showing some progress, it could benefit from a wider range of male and female voices to enrich the overall experience.""""My Three Vampire Wives"""" remains my favorite story, showcasing good versatility, but it, like others, could still use some additional work in these areas.Overall, the effort put into these stories is appreciated, and I encourage you to keep up the good work as you continue to develop and refine them!"""
2,1,Week 1,3136,Kykop5,1,Negative,,Monetization & Pricing,Too expensive / high coin cost,"Not worth it ""Overpriced episodes, episodes too short, now playing to many commercials especially if you’re buying coins. If I wasn’t this invested into to finish the series, I would definitely quit using this app. Completely terrible"""
2,1,Week 1,3143,Pocket idiot,1,Negative,,Playback & Performance,Crashes / app not working;Playback jumps / episode switching,Trash app App keeps crashing and skipping episodes. Fix this terrible app
2,1,Week 1,3150,Kaycie6,3,Neutral,,Monetization & Pricing;Content & UX,Too expensive / high coin cost;Too slow unlock / few free episodes,Great stories but way expensive!!!! I have loved listening to the stories. The app is great and I enjoy listening to unwind or while doing tasks. The biggest issue is after you listen to several free episodes and are invested in the story they begin requiring coins. You can play games to earn coins but most give very few (like 1 per play) and an episode may require 17 coins. I have purchased coins but can’t justify continuing to do it so after my current story is done I will delete my app. This is the only story app I’ve owned so I hate I can’t continue to use it but it’s greedy how much you have to pay/ do to enjoy the stories.
2,1,Week 1,3157,Dlksparkles,5,Positive,,Content & UX,AI voices / quality,Addictive and Consuming! I love listening to the stories!  I can’t wait to hear what happens next.  So very hard to put it down from one chapter to the next.  I’m glad I found this app!
2,1,Week 1,3166,Discipleabm,4,Positive,,,,"upgrade how people access stories ""The app is descent but the layout limits the number of stories people can access, kindly upgrade"""
2,1,Week 1,3173,Tamora h,4,Positive,,,,Sessions Seems like some sessions only have two or three others have maybe four or five and of course they all seem to go way too fast. I love to listen to the stories.
2,1,Week 1,3180,Jodiedesigns,3,Neutral,,Monetization & Pricing;Content & UX,Ads gating / too many ads;AI voices / quality;Too slow unlock / few free episodes,"Free with ads ""I do enjoy listening to the stories, I will say that the writer of “Alpha’s Bride” uses the same words over, and over, and over. Embody is one of the favorites."" I will not spend money on this because I feel that the app is subpar at best. ""So of course I watch ads for free episodes. After watching first one ad for a free chapter, then you watch two ads for a free episode, which then jumps to 8 ads for two free episodes. As well as waiting 24 hours for new episodes."" ""In the beginning I could space out my day, and get free episodes. Now all of a sudden it’s 48 hours for new episodes. For the last two days I get the message that a free episode will be available in 48 hours. The time is not decreasing. What’s up with that?"""
