timestamp,day,reviewer,stars,text,platform
9:01,372,one Love,1,I SAW ON YOUTUBE INSTANT EMPIRE WITH A BLACK MAN WHO'S WIFE IS A WHITE WOMAN AND BECAME EXTREMELY RICH . AFTER WATCHING AND INSTALL IT I CANT FIND IT IN ALL THE SERIES THIS MUST BE A JOKE,Android
9:01,372,Towheed Hussain,1,it's the worst application you knoww... I have taken membership also then also it sucksss ...really bad aap...,Android
9:01,372,Vaibhav More,1,don't give proper customer service and promo codbnot really work. it show invalid always no way if you use any new account or not .,Android
10:01,373,Reetha Raju,2,"pocket fm episode unlock ads quality is 480p it's over daily data lose, please change it. it's a big problem pocket fm user. every users ask it the question.",Android
10:01,373,Kristie Jordan,2,"something went wrong. please try again later. """" message given after new app update. very disappointed",Android
11:33,376,Raudal Sahani,1,learn more,Android
1:01,377,TKS,1,Even after purchasing premium why I am not able to unlock whole Storie,Android
2:34,378,Rohit Singh,1,episode pure na Kara pana or pahle sune episode ko bhi history se hata dena..,Android
4:02,379,Kanha Singh,2,"The voice is breaking, i think due to an app problem. i love this app.",Android
5:31,380,Toni Culbreth,2,I couldn't find the story that advertised before I downloaded the app.,Android
5:31,380,Georg Neu,2,"Ich bin schon eine ganze Weile Nutzerin von Pocket FM und fand es bisher ganz gut. Die Geschichten sind spannend und unterhaltsam.Leider wurden die Bedingungen, um Kapitel zu hören seit kurzem geändert. Bisher konnte ich so viele Kapitel freischalten wie ich wollte, musste aber Werbung dafür schauen.Jetzt bekomme ich nur noch 1 Kapitel und 10 Coins pro Tag(10 Werbungen). Das bedeutet,daß ich bei den meisten Büchern max. 3 Kapitel pro Tag freischalten kann, was ca. 20 min entspricht.Schade."" ""I've been using Pocket FM for a while now and have found it quite good so far. The stories are exciting and entertaining. Unfortunately, the conditions for listening to chapters have recently changed. Previously, I could unlock as many chapters as I wanted, but I had to watch ads to do so. Now I only get one chapter and 10 coins per day (10 ads). This means that for most books, I can unlock a maximum of three chapters per day, which equates to about 20 minutes. It's a shame.",Android
7:31,381,Rishika Rishika,1,I am not liking it at all since last few days because episodes are unlocked even on premium subscription.,Android
7:31,381,Pritee Murya,1,bahut begar very beggar,Android
9:01,383,Roy Kelder,1,"At first this app felt amazing, but after a few weeks everything changed. Suddenly there are constant ads and the number of free episodes was cut to only 4. There is no simple subscription to remove the ads, so instead you are forced into ah unfair coin system that feels manipulative. It completely ruins the listening experience If the developers want people to stay, they should at least bring back 10 free episodes a day and/or offer a proper add-free subscription to listen whenever you want.",Android
10:02,384,Nathaniel McTier,1,"Hi, I was charged for my subscription but I have not received my coins. please advise.",Android
10:02,384,Navanit Komale,1,"app is running very slow & subscription price is also very high, I m not suggest anyone to use this app. too many inappropriate ads coming.",Android
10:33,385,Dortha Antonio,1,pictures won't show on audio after a certain video.,Android
1:31,386,Nishant Sharma,1,No login in my mobile and other mobile login in My account,Android
1:31,386,Aditiya gadwal,1,app open hi nhi hota h jaldi bahot jayda time lagta h or ho bhi jata h to koi sa so open nhi hota h,Android
1:32,386,rikib Saikia,1,automatic payment,Android
2:31,387,Akosua Gyamfua,1,It's been 3 days now the app doesn't full open. No book is being opened to be listened to. Three days! Now I have to reinstall.,Android
2:31,387,Cayetano Fernández,2,no cargapenas capítulos y muchísimos anuncios de juegas de azar con toques sexistas It doesn't load any chapters and has a lot of gambling ads with sexist overtones.,Android
3:00,388,L.C. Ruben Valdes A.,1,muy caro very expensive,Android
4:34,389,Russell Chester,2,I canceled my subscription and you negated my cancelation and charged me for another month and locked me out of canceling. I will be contacting my lawyers unless you correct this situation,Android
4:34,389,Robert DSpain,2,it's good other than when it says it's the last free episode it's still charges me my coins I enjoy the series I just don't enjoy having to watch so many commercials just to watch the episodes,Android
4:34,389,Mickaole Juranewa,1,"Wucher, Fängt freundlich an und hört ziemlich unfair auf. Die Werbung in Youtube zeigt andere Namen und Bilder oder Videos an. Jeder Nutzer bekommt eigene für sie zugeschnittene Preisvorstellungen an oder darf Werbung schauen.. Hier fehlt die Werbung noch. Stattdessen warten für freie Episoden, jetzt nur noch zwei. Hörbuch """"das Vampirsystem"""" ist gut aber der Anbieter ist meiner Meinung nach sehr unfair. Daher nur ein Stern."" ""Extortionate. It starts off friendly but ends quite unfairly. The ads on YouTube show different names and images or videos. Each user is given their own customized price range or is allowed to watch ads. The ads are still missing here. Instead, there are free episodes waiting, now only two. The audiobook """"The Vampire System"""" is good, but the provider is very unfair in my opinion. Hence only one star.",Android
7:01,390,Tylor Kruckeberg,1,there subscription double charged without extending my subscription the extra month and there support wont get back to me to fix it so as far as im concerned its a scam app im looking to start a class action if any one else has had this problem please respond to me here and ill give you the information on whats been done by my lawyer at that point,Android
7:31,391,Gopal Prasad,1,good,Android
8:31,392,Judy Fryer,1,this podcast is a rip off,Android
8:31,392,derick dunbar,1,way to pricey 100 bucks to finish one book,Android
8:31,392,Brenda S Wolfe,2,I'm loving the story I'm listening to. I have an issue that you want me to listen to multiple stories at the same time. I prefer to listen to 1 then go to the next. I also have an issue that most of the time the resume button send me back anywhere from 1/2 episode to 2 episodes which counts as listening for the day so I didnt actually advance the story. I planned on finishing the story I'm listening to then consider uninstalling the app but I dont know if I'll make it to the end of the story.,Android
9:00,393,Leslie Young,1,was really good untell the hole pay cash for coin to listen Thang came up that was a dill break for me im so very porch I dont have t.v just apps so this was really good for me till the hole money Thang came up,Android
10:01,394,nilam rathod,1,sabcribe karne k Baad bhi free episode nahi hai,Android
10:31,395,Gulam Mostofa Zaman,2,very nice,Android
10:31,395,Cody Stinchcomb,1,"Horrible adds mid story, multiple times per episode. Look elsewhere for entertainment.",Android
11:34,396,arun mahto,1,very bad app,Android
11:34,396,Akshay Dhull,2,No Customisation it provides rich content but even after buying a premium you will still need to Pay for episodes. they just want to get more and more money. it would have been nice if they could provide a few series totally free in premium rather than 50 or 60 episodes. At least give freedom to the user to select 5 or 10 series totally free after buying premium. otherwise it's totally wasted .,Android
12:01,397,umesh nair,1,"I raised my issue as advised and Ticket No. 480319 was created, but it has not been resolved. Multiple payments were deducted from my account due to your system error, yet I am now told there is no refund policy. This is unfair, as the mistake was not mine. If refund is not possible, I request a fair alternative—such as an additional free subscription or free access to a premium series like Yodha. Please value customer trust and loyalty by resolving this positively, ratherthan leave it.",Android
1:01,398,lidhin ps,2,why i cant get more than 4 episodes even though a premium customer,Android
1:32,399,Maya,1,the stories are so gappy compared to the ads on TikTok,Android
1:32,399,Pradip Gondaliya,1,"I want to buy a one-year subscription to complete a series, but it's not available. please Answer me",Android
3:01,400,Biky munda,1,fake apisode,Android
3:01,400,Deep Talukder,1,"After recharge Subscription 109 , Full episodes not unlocked , It's not good.",Android
4:01,401,Matt Rue,2,"Besides having to get coins to unlock more, it so far seems like a great app.. not much of a reader but love listening. paid for a subscription now it jumps three episodes back in the middle of an episode, or randomly just completely stops even after updating. starting to get really irritated that im spending money on an unreliable app.",Android
4:31,402,Andrew Carmichael,1,3000 episodes per story that cost 1 coin per episode and they sell coins for 1400 for £100. that's £200 per story.. no thanks.,Android
6:01,403,Celina Barton,1,I paid for the subscription they took my money but didn't give me account the subscription,Android
7:31,404,Srikanta Srikanta,1,ಸೂಪರ್ Super,Android
8:33,405,Ravi Vala,1,Ravivala,Android
9:01,406,Dallin Farar,2,"Engaging stories, but the cost of coins is ridiculous, and the time needed to spend for free coins is too much. I am only a 1/5 of the way through My Vampire System, and I have read else where the coin proplem only gets worse the further you get into the stories. In addition, the way you can earn coins looks and feels like a scam to get your personal info and drain your bank account. I am concerned I may not finish this book before I return to audible for peace of mind.",Android
9:01,406,JAGDISH PARIHAR,1,"Superb was the last rating i provided to this app but now I'm rating less than one, cos the app is not all loading it takes more than half hour , really bad totally disappointed",Android
9:01,406,Gangesh Pandey,1,kissko coni free kro,Android
10:01,407,Kristen Fish,2,why is so much data used to watch this app?? i have unlimited service but this app uses so much data that it makes my phone run slow.. otherwise I like the stories to listen too..,Android
10:01,407,David Norwood (David),1,Mech tech hasn't done a new episode in over 2 weeks this is not fair on the readers/listening,Android
10:32,408,kalimuthu s,1,very worst open App Very slow. storys Good but too much off waste time open app story very slow.,Android
11:31,409,rasia naaz,1,"mujhe apka premium nhi chahiye mujhe refund kijiye ""I don't want your premium, please refund it to me",Android
11:31,409,Gary Craig,2,the stories are good but seems like most are incomplete. 3 out of 5 that I have listened to just stop. No chapter ending or resolution. Just stopped recording. very frustrating,Android
11:31,409,Anup kumar,1,aap have many bugs. Story not opening.,Android
11:31,409,Tyrel Pack,2,"Stories are good, being free is cool. but the forced adds after every two episodes or everytime you reopen app from having it playing in background absolutely ridiculous!",Android
11:31,409,Mark_r_sykes@gmail.com Sykes,2,this is the 2nd time ive already rated you!,Android
12:06,410,MRnyt3MARE,2,"I would love to give this a better rating, but a couple of things infuriate me. 1: The most infuriating thing is when I am listening, hands-free, I have to stop what I'm doing because it will swap to a story I have removed from history! Come on! I don't want to listen to it, so why does it keep popping up on MY next series list? 2: The ads are ridiculous! An hour long ad??? I get 15 seconds or even 30 but 8 minutes, 15 minutes, or 45 minutes!? Fix it, and I'll rate higher.",Android
12:06,410,Mitchell Sullivan,2,Ads of pod cast are the worst. I understand advertisement to help grow Pocket FM. But starting a whole pod cast that is not easly stoped while driving is just poor business choice. Also having the ability to save stories to a watch list would be a convienent feature to listeners to feel value in the Ads requirement.,Android
1:01,411,Jason C,1,"The best books are literally just plagiarized from webnovel with all the chinese names switched out for english ones from people who clearly didn't get permission from the actual authors but will benefit financially anyways. looking at you especially Super Gene, Library of heaven's path, shadow slave, etc etc. Pocket FM also clearly has no intention of enforcing copyright laws.",Android
3:01,412,Joey Koehn,1,I can't find any place to talk to someone to help with a problem. I tried spending coins to reach a promotion and I spent well over the required amount and the app doesn't acknowledge the amount that I spent,Android
3:01,412,Julie Claire Carole Renaud (Jules),1,too many long commercial ads,Android
4:01,413,Dan Reed,1,"cant spend pocket fm wallet cash on anything at all anymore. its disgraceful. what i wqs able to buy took way more cash than advertised, more than double. ive only found 3 tolerable stories and even they are weak and simple as far as literary standards go. unreasonable overheating for what the app is.",Android
4:01,413,Cody Grimes-King,1,way too expensive. like 2000 bucks to listen to My Vampire System.,Android
4:33,414,Meredith VanOordt,1,am I charged for coins on this app that I am not aware of not clear options the app is not clear,Android
6:01,415,Scott Oliver,1,going down hill i just heard 2 ads within 3 mins after paying for an episode. there are ad free apps almost similar to this one. Devs are to greedy for this app,Android
6:01,415,Ms. LaVaughn James,1,"This app is a great idea for me on the go listening. however, when I first initially purchased a pack of coins it was 99 cents for a pack of 400 coins which was introductory. then I started doing the games to get the points to listen to the audio series. now when I play the games lower coins are added to my balance or not at all. I have uninstalled games and installed other games to see if the coin points would change and they have not. I believe this is running more on the scam side!",Android
7:31,416,Gavonzella Burke,1,I would have gave this 0 stars if I could. it did not go in order from part 1 thru numerical order. it went from part 1 to part 100. It makes no sense. this app disappointed,Android
7:31,416,8585422,2,it's ok,Android
7:31,416,E North,1,"so I have to pay for episodes, and then I still have to watch adds?????",Android
7:31,416,Mankhush Kumar,1,very nice,Android
8:31,417,Armored Light,1,I used to enjoy this app. but it has changed so much. used to get 4 episodes for 1 coin each on the stories I listened to but lucky if i get 1 episode before goes to 9 coins. the watch ads for free coins max was 10 now varies from 5 to 20 and now back to 5. and now can't even access it. and my library keeps getting india character stories after I remove them and they come back. I like the daily listen feature but would rather the app go back to when I first used it,Android
9:01,418,MATHAN KUMAR N,1,"Not worth the money. After subscribing, you only get 60 minutes of usage. If you need more time, you have to purchase it with coins. The daily free content is very limited—usually just 1 episode, sometimes up to 3, but mostly only 1.",Android
10:01,419,Pradeep Savale,1,Ghatiya application hai 5 minit main add ata hai..,Android
10:01,419,NARAYAN K K KUMAR,1,mobile number login system out of this app why. my account very story episode open here. so please add on mobile number login system.,Android
10:01,419,Sachin Kumar,1,this app is not refund to money,Android
10:33,420,Dinesh Dhaka,1,app working is very slow.,Android
11:31,421,Buddesab Budda,1,"ಈ ಆಪ್ ಸರಿಯಾಗಿಲ್ಲ ಯಾರು ಡೌನ್ಲೋಡ್ ಮಾಡಬೇಡಿ ದುಡ್ಡು ವಸೂಲಿ ಮಾಡಕ್ಕೆ ಯಾಪ್ ಇದೆ ""This app is not correct, don't download it, it's an app for collecting money",Android
11:31,421,Nitin Parmar,1,pocket fm is frode I am subscrib pocket fm but not gime me free episode,Android
1:31,426,Gabriele Montrone,1,"Leute, überarbeitet eure App. 1 Werbung anschauen um 1 episode freizuschalten reicht! 20 mal die gleiche sehen bewirkt nicht mehr Interesse, eher das Gegenteil. Oder verkauft die Bücher für 10 Euro. Das wäre fair!! Überlege schon eure App zu löschen."" ""Guys, rework your app. Watching one ad to unlock one episode is enough! Watching the same one 20 times doesn't increase interest, quite the opposite. Or sell the books for €10. That would be fair! I'm already considering deleting your app.",Android
3:01,427,Jonathan W,2,taking away the auto play on and off button is shady,Android
3:01,427,타니샤,1,overall it's good but I don't know why it's consuming my mobile data so much  like I can only get to listen to 4-5 audio and my 90% data is over. So can you please help solve this issue.,Android
4:01,428,Sarah Graham,2,"was really enjoying listening to story, but since the update the story has been shortened and completely changed, some characters names have also changer I had listend to 213 chapters of 380. now only shows 140 chapters not far seeing as can only listen to few chapters a day and now its gone",Android
4:01,428,Joe Smith,1,"Über die Werbung wurde eine Geschichte angeteasert, allerdings ist die eigentliche Serie die Beworben wurde dann mit einem ganz anderen Sprecher und auch einem anderen Handlungsverlauf, anderen Charakteren, usw... Wegen irreführender Werbung und Täuschung nur ein Stern"" ""A story was teased through the advertisement, but the actual series that was advertised then has a completely different speaker and also a different plot, different characters, etc... Due to misleading advertising and deception, only one star",Android
4:01,428,annette köckerandl,1,"grösstenteils musste ich fast eine minute Werbung ansehen um eine minute Hörbuch geniessen zu können. anfangs konnte man 2 Episoden täglich umsonst und weitere 3 mit relativ wenig Werbung anhören, danach steigerte sich die Werbung auf meist 1 minütige Videos pro Anzeige. mit viel Glück waren auch mal welche mit 5 Sekunden dabei. ausserdem hat mein Hörbuch scheinbar kein Ende. es kommen immer wieder neue Episoden dazu. Kauf ist unrentabel,100min 60 Euro"" ""For the most part, I had to watch almost a minute of advertising to enjoy a minute of the audiobook. Initially, you could listen to two episodes a day for free and another three with relatively few ads. After that, the ads increased to mostly one-minute videos per ad. With a lot of luck, there were even some that were five seconds long. Also, my audiobook seems to have no end. New episodes are constantly being added. Buying it isn't cost-effective; 100 minutes cost €60.",Android
6:01,429,Ellie Lewis,2,"Changing my review and ranking. The stories are good. however, If one were to buy coins to read just 1 entire story it would be over 500.00 which is absolutely ridiculous. Waiting 48 to 72 hours to access the next part is stupid. It stops you from continuing the story but will automatically play several episode for another story for free. They need to allow for buying an entire story/series. Its getting India very rich. Starts with video then audio with mismatched images and voices. Scammers",Android
7:01,430,ventura Bello,1,"Please how can I disable the feature that unlocks chapters automatically when I have coins, because they don't play me any chapters",Android
7:35,431,chandrasekar k,2,good,Android
7:35,431,Catherine Glassburner (Cathi),1,"too damned expensive, juvenile writing and acting skills",Android
7:35,431,Martin Niemuth,2,it started great I love the stories n vampire diaries is amazing... but now its all gone downhill. we started out being able to watch 7 to 10 episodes a day and listen to ads for more if we chose. now after spending over 100 bucks on coins its literally only letting us watch 2 episodes a day and will only let us watch 2 ads for more when they used to be as Manny as we wanted i assume so that we spend more money on coins. but I refuse to spend more until they fix this for us.,Android
7:35,431,Mercy Philip,1,not so good,Android
8:32,432,Vijay Adithyan Vignesh,1,"stories are ok, but even after buying the premium the episodes are not getting unlocked, they ask again to buy coins to unlock the episodes. So what is the use of premium..? Nothing mentioned in the offer is applied after buying the premium. I feel very irritated because of it.",Android
8:32,432,JAYAPRAKASH N,1,video not play,Android
10:01,433,Sandra,1,"The stories don't flow, they start off as one thing and end up as something else. one of the stories did a complete jump backwards and changed making me feel like I had missed a chapter.",Android
10:01,433,ZOMBIE,2,"Das System hinter PocketFM ist simpel: sie bezahlen Schauspieler und Synchronsprecher, die Hörbuchserien einlesen. Dieses Geld müssen sie natürlich wieder reinholen. Wie machen sie das? Sie nutzen die Menschen eigene Ungeduld aus. Anfangs sind es 5 gratis Folgen pro Tag. Bei einer durchschnittlichen Folgenlänge von 12 Minuten ist dies eine Stunde Hörvergnügen pro Tag. Man kann dann noch 1-2 Folgen zusätzlich über Werbung freischalten. Dies wird dann aber urplötzlich auf 1 gratis Folge reduziert."" ""The system behind PocketFM is simple: they pay actors and voice artists to read audiobook series. Of course, they have to recoup this money. How do they do it? They exploit people's own impatience. Initially, there are five free episodes per day. With an average episode length of 12 minutes, this amounts to an hour of listening pleasure per day. You can then unlock one or two additional episodes via advertising. But then this is suddenly reduced to one free episode.",Android
10:32,434,Jane Calver,1,"very disappointing, app has much smaller screen than as advertised on FB,",Android
10:32,434,Dawn Wilson,2,"the app itself isn't bad. however, there are aren't many finished titles. meaning that if your like me and do all the things to earn coins and unlock episodes you will find yourself waiting for the author to finish writing and for it to be put to words. very aggravating!!!!!!!!!",Android
11:48,435,Pooja Devi,2,yhe app thode dino me bnd ho jata hai khud se This app gets shut down by itself in a few days,Android
12:07,436,manish gupta,1,Many times I am facing the issue of some features not working properly in this app. I have taken a premium subscription to this app.,Android
12:07,436,Pooja Jindal,1,please fix the bugs in the app because since morning I am not able to listen to any story here and I also feel fear about losing my pocket FM Streak.,Android
12:07,436,Michael Stief,2,continously changes what I am viewing and upping the pricing structure. too bad as that is why I am canceling.,Android
1:01,437,Mirza Nemat,1,audio Break and poor Quality,Android
1:01,437,Mohmmed Shareef,1,this app also asking to purchase no free app is not available,Android
1:01,437,Darlene Grinstead,1,had to delete this app twice for overheating and continence play after I left the app not happy was getting into the book,Android
1:01,437,Roger Duty,1,"App uses MAJOR DATA. Even when app isnt open, it runs in background sending and selling my personal data. Received  from phone of its running in background. Love the stories, but not worth my personal information. BYE BYE QUIN AND VAMPIRE SYSTEM. Your not worth my identity.",Android
1:31,438,Julius Blair,1,"This is a great app with great stories. I recommend to anyone that enjoys a good audio book. Edited Review 8/24 The app is glitching, and I'm not able to listen to any books just keeps loading. Unfortunately, this app doesn't save your episodes so you can't just uninstall it because you will lose all your history.",Android
1:31,438,Ro Mo,1,"Hatte die App gestern plötzlich auf meinem Handy, ohne dass ich sie installiert hätte. Wie kann das sein?!?"" ""Yesterday, I suddenly had the app on my phone without having installed it. How is that possible?!?",Android
4:31,439,H. F.,2,Keeps crashing lately. I will improve my review when this gets resolved.,Android
5:31,440,Preeti Maurya,1,it's not working properly,Android
6:00,441,Savitri Thakur,1,this app does not open and anyting wouldn't showin my phone,Android
7:01,442,Anupama Anu,2,new episodes aren't unlocked soon n coins can't be purchased below100,Android
9:05,443,Periya Durai,1,now not open any episode. I connected internet not show in episode,Android
10:31,446,Logan Graham,1,this is a thing that a you started with nothing,Android
12:00,447,Venkatesh Prasad D K,1,unable to access pocket premium continuously showing try again from 2 days . guess time to permanently close the app,Android
1:33,450,akas Fa,2,"Interessante Geschichten. Seit einiger Zeit dauert es gefühlt ewig, bis man den App startet und die Geschichte sich öffnet. Und wenn die Geschichte neu auf Deutsch übersetzt ist läuft, die erste Folge immer noch auf Englisch und bricht ab.",Android
2:33,451,Amitav Mohanty,1,very poor.I want to cancel my mandate account.,Android
3:00,452,Marie Light,1,"It Was Great til I reviewed it, now it's freezing and stopping every two seconds, I'm on 118 of Alphas Bride and realizing, This is why I Read A Book. Getting so Angry, now it won't even load at all, and there about to share their first kiss",Android
4:01,453,Terry Scroggins,1,decent stories but its a money grab. Like other people said you can dump hundreds into this app and still not be able to complete one book. if they had unlimited listening for a monthly fee this app would be great. It's pretty much a scam.,Android
4:01,453,vijay yadav,1,"where is your customer care support, I'm trying to connect with you, about my auto payment mode, today I received 2 transaction messages from my bank, can you explain to me",Android
4:31,456,Tito Jakhalu,1,"more of explanation than displaying the pictures, we understand Hindi so why not directly show the videos imstead of explanation?",Android
5:31,457,Shiv kailash Chaudhary,1,nic Thread,Android
6:02,458,nilsa camacho (nilsa),1,is no good,Android
6:02,458,Antón,2,"Shadow Slave best series, but at later episodes some chapters have missing paragraphs, it's super annoying and confusing. Vampire System is decent. The others I checked are more towards bad. On the other hand, the catalog is expanding. The app hangs a lot, watching ads has a lot of bugs, the sleeping timer is limited (static 15, 30, 45min or end of episode) and it doesn't pause if you pause the audio, and the app seems to be getting worse each day regarding performance.",Android
7:16,459,Diana Hooper,1,I AM not interested,Android
7:34,460,Vinod Dangi,1,"Whenever I watch an ad for coins, it does not give me coins even after watching the ad. It gives me coins in one ad and then not in the next. Instead of one ad, it shows two three ads.",Android
8:36,461,Sanjar “Bad boy”,1,my daily lisning storys are not loading and not unlocking from ads,Android
9:02,462,Ene Otse,2,"it has been working very well for me over the years. I've really been enjoying it, but for over two months now, it has stopped downloading stories and not just that recently, the offline mode has stopped working too. it's really giving me a headache. I can't use the app anymore cause it has stopped working. please I will really like the management to look thoroughly into this. cause I really love pocket FM cause it's been helping me over the years. thanks.",Android
9:02,462,Sai Teja Nallapaneni,1,Good app but always getting playback license expired problem even in online Doesn't getting sound even on online,Android
10:01,463,Hemal Sangani,1,"audio doesn't plat since morning, after few seconds it stops automatically.",Android
10:01,463,cecile cavallaro,1,unless it's free and complete it sucks,Android
10:01,463,Sudhansu Yadav,1,2एड 2ed,Android
10:43,464,Kerry Mellor,1,trying to listen to shadow slave. I lots of paragraphs over 50 chapters missing so the story is getting confusing. I I would not spend money on these stories until they get fix it!!!,Android
10:43,464,Shera Gupta,1,hot chocolate,Android
11:32,465,Kajal Kumari,1,mujhe dhoka Mila hai is aap se I have been cheated by you,Android
11:32,465,Muhammad Ashir,1,very bad experience  all series same story,Android
1:02,466,Siddhi Vinayak,1,app should remove subscription thing to make app much accessible for students and poor people,Android
1:02,466,Sara Hedegaard,1,"man burde kunne købe en hel lyd serie. så er det bddre at købe abonnement til lydbøger, så kan man høre flere bøger om måneden til billigere penge end Netflix og der er bøger i samme kategorier. alt for dyrt at høre en historie i denne app."" ""You should be able to buy a whole audio series. It's better to buy a subscription to audiobooks, then you can listen to more books a month for cheaper money than Netflix and there are books in the same categories. Way too expensive to listen to a story in this app.",Android
1:31,467,CK Thakur,1,"app is not working properly as always buffering for all stories, its taking too much time. And the team of this app is not helpful. no budy is there to resolve the issues. I have full data in my connection but only pocket fm app is slow than slower but others apps working properly like zee5, youtube, facebook, instagram and many more but pocket fm is not working",Android
1:31,467,Ein Google-Nutzer,1,Also 30 min Werbung angucken um 3 folgen hören zu können ist echt eine Frechheit So watching 30 minutes of advertising to be able to listen to 3 episodes is really a disgrace,Android
3:06,469,JD Russell,1,first I bought 300 tokens on a introductory sale and without my permission they automatically charged me for episodes that I would not have paid for. I have not listened to seven commercials and not gotten the episodes promised,Android
3:06,469,marcie hill,1,this app kept making my phone overheat and shut down,Android
5:32,470,Rebel Outdoor Products,1,Bait and Switch scamming platform,Android
5:32,470,Maureen Ellis,2,"I gave this 5 stars at first. I liked getting a few eps free each day, with the ability to watch ads to earn more. Come to find out that as you watch ads, the amount of free eps reduces. I watched a lot of videos the last few days on vacation, and now it says I'm getting only 3 free next time and for the last 16 hrs it's said I have to wait 48 hrs! So, what, exactly, is the benefit of watching videos if you get penalized for it later? Come on and get your act together, or I may look elsewhere.",Android
5:32,470,Rauno Natunen,2,"Some of the stories are great. The platform is just a bit too greedy. There aren't that many free episodes/day and for several months I bought fiew extra either by money or by viewing ads. Now it strated to show forced ads between each episode and it just ruins the listening experience for me. So yes, after writing this I'll unistall the app and relax with stories on another platform where I just pay one low monthly fee.",Android
6:03,471,Caleb Herrington,1,"the stories can be good. however, the only way to contact the app is an address located in India. I recently paid for a week with no ads, but it still has ads. the fact that I cant contact an app except through snail mail borders on fraudulent.",Android
7:01,472,Suresh Dhakne,1,wait,Android
7:31,473,India Tv,1,yah app bahut Jhooth bolata hai coin Nahin deta,Android
9:01,474,RAHUL RAITA,1,nice,Android
9:01,474,Vishal Jatav,1,very bed,Android
10:00,475,Mary CREELEY,1,It doesn't give new chapters after days of waiting,Android
10:00,475,Sergio leyva Díaz,1,fatal  solo ablan la historia fatal  they only tell the story,Android
10:31,476,Dr.Lalit prasad Sharma (Dr.Lalit sharma),1,"ऐप में बताई बातें खरी न होकर लिसनर के साथ चीटिंग की जाती है। कमाए गए कॉइन का उपयोग अपने आप होकर लिसनर के साथ धोखा किया जाता है। 8 एड के बजाय दो एड एक साथ जोड़कर दुगने एड करीबन 13 -14 एड दिखाकर एपिसोड ओपन किया जाता है। थर्ड क्लास चालाकी ओर धोखे वाली नियत से लिसनर की सीरीज के अलावा जबरदस्ती दूसरी सीरीज अपने आप चालू हो जाती है जिसे वे सुनना नही चाहते है। बताये अनुसार यह ऐप धोके के साथ लिसनर से चीटिंग करता है। प्रीमियम लिसनर की 1 घण्टे एक्सट्रा नहीं कुल 1 घण्टा ही फ्री दिया जाता है। कुल मिलाकर धोखा ""The things mentioned in the app are not true, instead the listener is cheated. The coins earned are automatically used and the listener is cheated. Instead of 8 ads, the episode is opened by showing two ads combined together, i.e. double ads, i.e. around 13-14 ads. With third class cunning and deceitful intention, apart from the listener's series, another series is forcefully started automatically which he does not want to listen to. As mentioned, this app cheats the listener by deceit. Premium listeners are not given 1 hour extra, but only 1 hour is given free. Overall, it is a fraud.",Android
10:31,476,Vikash Das,1,I have not able to listen the series because no play icon and playlist is not showing. my current mobile,Android
10:31,476,Reidar Björk,1,"After the update with advertising in and between episodes, the app has started to glitch, advertising sounds play in the background while episodes are playing, advertising plays without the possibility of interruption. and you have to cancel the app. advertising plays over and over again. 4, 5 times with 1-2 seconds between. The errors vary from time to time.",Android
11:34,477,Thomas Admiral,2,"Die Geschichten sind spannend und sehr unterhaltsam – großes Lob an die Autoren! Doch das Preismodell ist zu teuer: 800 Coins = 49,99 €, bei langen Serien schnell 400–700 €. Werbung bringt nur 2 Folgen/Tag am Anfang 4, oft zu wenig für den Spannungsbogen. Dazu kommen Wiederholungen von Folgen, unpassende Musik oder Bilder siehe andere Kritiken: Beim Hören im Auto springt die App nach einer Pause mehrere Folgen zurück. Leider wird alle Fehler und Preisfall erst nach länger Nutzung ersichtlich."" ""The stories are exciting and very entertaining – kudos to the authors! But the pricing model is too expensive: 800 coins = €49.99, which can easily add up to €400–€700 for long series. Ads only offer two episodes per day compared to four at the beginning, often too few to build suspense. Added to that are episode repetitions and inappropriate music or images (see other reviews): When listening in the car, the app skips back several episodes after a pause. Unfortunately, all the bugs and price drops only become apparent after extended use.",Android
12:00,478,unknown gaming,2,can you fix the app cannot open the series,Android
12:00,478,Jean Charles,2,would appreciate more daily coins when you play games for coins it's not worth it and it takes way too long,Android
1:06,479,Anthony Cunningham,1,if you wanna spend $2k for one story go ahead.,Android
1:35,480,Brijesh_ The _rockstar,1,goood,Android
3:00,481,Nandhini Selvam,1,good,Android
4:01,482,Tejaswini Teju,1,always network issue,Android
4:01,482,Gautam Kumar,1,no  very bad,Android
4:31,483,john knoth,2,the platform can be super glitchy and frequently needs to be closed and restarted to avoid being charged more credits than you should if it's a new day. after a certain point you no longer get free episodes daily. the way to earn coins through surveys and tasks is the biggest problem and waste of time because it frequently glitches and restarts or doesn't provide credits that you earned.,Android
6:01,484,Nagar Rahul,1,nice pocket fm,Android
6:01,484,Piret Post,2,The app doesn't work properly after every update. When will it be fixed?,Android
7:35,485,Joshua Grady,1,Why am I being forced to watch or hear ads now? I do pay for my coins and get coins free. So why am I just now these last 2 weeks have been being forced to watch ads. The app has started to stop playing multiple times per day while I'm trying to listen to the app. It's not just a single story it's been multiple ones. Even ones that I've started over is glitching.,Android
7:35,485,Journi Runions,2,"In my personal opinion, the stories on the app is good but when I try and post mine it goes under review. It's been on review for 16 days and I emailed them about it and they have done nothing",Android
